frame,condition,psnr_bic,ssim_bic,lpips_bic,psnr_sr,ssim_sr,lpips_sr,psnr_swinir,ssim_swinir,lpips_swinir,psnr_sr_ft,ssim_sr_ft,lpips_sr_ft
indoor_garaje_f000181.png,indoor,18.191655610565437,0.5649243133117109,0.6421027183532715,18.267023824793462,0.6840537586905376,0.288126677274704,18.792691962192585,0.7472037977303699,0.20917238295078278,20.73778918067397,0.8645021617451731,0.0844031274318695
indoor_garaje_f000185.png,indoor,18.189837731713393,0.5673605020913707,0.6406679749488831,18.25742469836581,0.6839337660263851,0.28675559163093567,18.72399911882153,0.7461376175722757,0.20321594178676605,20.766666671859845,0.8647814206684558,0.08525178581476212
indoor_garaje_f000189.png,indoor,18.191784056287695,0.5680756041595793,0.6423180103302002,18.284836800734197,0.6882517995728087,0.2864507734775543,18.802545929253498,0.7479618134777399,0.20574747025966644,20.737390121734542,0.8644023865968492,0.08491051197052002
indoor_garaje_f000193.png,indoor,18.19821741274069,0.5671247041415507,0.6409388184547424,18.25462725556257,0.6881193534044834,0.28707972168922424,18.820732107151454,0.7476744531329729,0.21178407967090607,20.738747310014453,0.8643237954087001,0.08406174182891846
indoor_garaje_f000197.png,indoor,18.197782229821115,0.5666697619413065,0.644316554069519,18.26589442778107,0.6875271021588204,0.284687876701355,18.73823828886278,0.7442977127188275,0.20341193675994873,20.683491100187744,0.8634650298085601,0.0841037780046463
indoor_garaje_f000200.png,indoor,18.195889042732734,0.5659957449836073,0.6387656927108765,18.246437119368945,0.6869662700816179,0.28553977608680725,18.810254901902812,0.7500192712415322,0.20402713119983673,20.701500345634578,0.8633920709418249,0.08313888311386108
indoor_garaje_f000204.png,indoor,18.212492683239404,0.5687074551354271,0.6401770114898682,18.260872360208968,0.6821365338181776,0.28340384364128113,18.795401048093627,0.7446577213886947,0.20722028613090515,20.738976588713168,0.8613481950938517,0.08558208495378494
indoor_garaje_f000208.png,indoor,18.203345418496482,0.5665647341354124,0.6441068649291992,18.232267453213243,0.6803853833359229,0.28176045417785645,18.794295217727953,0.743988651277141,0.2063579112291336,20.746826302902765,0.8615703745710027,0.08388163894414902
indoor_garaje_f000212.png,indoor,18.211155016766224,0.5676251838021965,0.6398730874061584,18.267926757590736,0.6805167541784153,0.2857835292816162,18.793890188970735,0.7437031085491773,0.2105175405740738,20.73389301992321,0.8620441429154483,0.08335565030574799
indoor_garaje_f000216.png,indoor,18.204087567457634,0.5667138396151127,0.6413955092430115,18.248860488200304,0.6804984010226908,0.2874605655670166,18.7454530004253,0.7407451811451646,0.21108552813529968,20.72734516376629,0.8599397498121188,0.08411676436662674
